score,리뷰내용,작성시간,사용자ID,리뷰추천수
5,굿!,2024-04-14 14:04:52,KyungChul Kim,0
5,가끔 결제하는데 광고 뜨는게 좀 불편하네요,2024-04-23 03:25:16,따구리땃,0
5,깔끔하니 좋아요,2024-04-27 02:59:44,노뇨,0
5,토스카드 진짜 느리게 오네요,2024-04-30 08:10:35,전두일,0
5,토스증권 들어가면 반응속도가 조금 늦어요 거래 시 뿐만 아니라 일반 이동에도 그러네요 반응속도 빠르게 fix 부탁드려요 거래시 반응속도는 아주 중요해요,2024-04-30 23:19:45,찬,1
5,잘사용하고있었는데 앞으로낼 카드값 항목에 카드사가 사라져버렸어요;; 지난달 부터 안나오네요;; 3개 카드사 쓰고있는데 1개 밖에 안떠서 당황스럽습니다 어떻게 된걸까요?,2024-04-30 15:27:19,Y.M LEE,0
5,ㅅ거ㅗㅅㅅ,2024-04-30 13:50:39,K PHILIP,0
5,좋네 뚤리기만해봐라 회사폭파시킨다,2024-04-30 12:52:03,김선장,0
5,"토스 실시간 소수점거래 정말굿이네요 일부 개선요망합니다 소수점실시간 거래가 가능한데 왜 자동투자가 매일 매주 매월로안 되야하나요 실시간이니까 분,시를 선택하여 자동투자가 되도록 해주시고요 새롭게 상장된 개별 또는 ETF 종목들도 빨리 소수점 거래 가능하도록 해주세요 분과 시로 자동투자 기능 가능한 빨리 해주세요",2024-04-30 12:47:13,arugon robot,0
5,자산에 금 넣어줘용...,2024-04-30 12:19:52,K YH,0
5,"휴대폰과 윈도우 연결해서 주로 사용합니다. 언제부턴가 유독 혜택 탭에서 자주 끊어집니다. 홈, 토스페이, 주식, 전체 탭에서는 괜찮습니다.",2024-04-14 02:05:14,윤비,0
5,잘벌고있다고~~^,2024-04-14 06:37:41,세혀니(SAE8),0
5,아주유용하게잘쓰고있습니다.,2024-04-30 07:48:55,원영진,0
5,비바리퍼블리카 비상장주식 9월부터 매수예정,2024-04-29 22:13:14,Minseok,0
5,연금저축 ISA IRP 도 할수 있으면 좋겠습니다,2024-04-29 19:37:17,나전사,0
5,사용하는 사람마다 틀이지만 한번가입 되엇서면그냥 사용하는 걸로인정 햇어면 합니다,2024-04-14 03:46:55,윤대언,0
5,쏠쏠 하루의비타민,2024-04-29 15:07:59,유하정,0
5,"사용자의 편의를 생각한 UI및UX가 곳곳에서 느껴집니다. 모임통장을 새로 시작했는데, 배경 이미지 바꾸기가 적용이 안되네요. 오류인 것 같아 확인 부탁드립니다!",2024-04-14 05:12:28,XXX,0
5,좋네요,2024-04-16 06:54:22,위우택,0
5,"편리하고, 좋습니다.",2024-04-16 09:10:35,테리,0
5,고양이 키우기 미션 리뉴얼 적용이 안 됐어요,2024-05-01 03:21:04,ᅵᅳ,0
5,사기계좌도 알려주고 좋다,2024-04-21 03:43:34,HyeonSung Jung,0
5,쓰기도편하고 너무조아요,2024-04-19 16:49:01,이윤찬,0
5,"결제시스템이 너무 좋아서 깔고나서 지금까지 사용하고 있는데, 증권도 이쪽으로 옮길까 생각하고 살펴보니 차트볼때 수평선같이 그릴 수 있는 도구가 없네요 ㅠ 혹시 이런 기능들도 추가해주시면 더 애용하게 될 거 같습니다",2024-04-20 01:17:15,범준,0
5,토스 천만고객 축하드립니다. 앱 너무 잘쓰고있어요!!,2024-04-20 07:38:28,길민균,0
5,굳,2024-04-20 10:12:20,유상균,0
5,좋다ㅋㅋ,2024-04-20 15:32:14,김미정,0
5,역시... 토스뱅크만큼 좋은은행은 어디에도 없어요... 토스 만세!! 토스 흥해라!!,2024-04-21 02:41:30,Chanhee Lee,0
5,잘쓰고 있는데 교통카드 점검 쫌 빨리 해주세요 제가 교통카드에 돈넣어야하는데 안돼서 내일 점심까지 해주세요,2024-04-21 09:01:17,이원준,0
5,"토스 감사합니다. 계좌연동으로 잊어버린 통장도 찿고, 현금도 되찿았네요. 자산관리에 유용하며, 요즘은 주식도 조금씩 배우고 있습니다. 사랑합니다 ^^",2024-04-19 03:50:37,장현두,0
5,"카드내역 ,기타결제 부분에 휴대폰 소액결제 부분도 집계좀 해주세요",2024-04-21 23:54:14,SKY9 HWANG,2
5,굿,2024-05-06 02:01:13,Kim행운의바람,0
5,제일편하고 다양한 기능제공 아주굿,2024-04-22 08:16:57,해오름달,0
5,좋아요,2024-04-22 13:45:01,김희동,0
5,수입 소비가 월별말고도 월급일 기준으로도 되면 좋을듯합니다. 월급일을 1일로 기준잡고 수입지출 관리까지된다면 토스만 영원토록 쓸듯해요,2024-04-23 02:41:15,정영민,0
5,다좋은데 군대여서 카메라 어플 잠겨있는데 토스인증서 어떻게 발급받으라는건지;; 송금도 못하고 참 난처하네요. 다른 인증서로 대체하게라도 만들어 주셨으면 좋겠네요...,2024-04-23 09:21:11,개인보안을생활화하자로그아웃을철저히하자,1
5,왜 브랜드콘에 bhc는 없나요? 전에는 있었던 것 같은데,2024-04-25 08:29:51,이지현,0
5,최신업데이트 이후 속도가 0.5배가 되었습니다. 다시 점검해서 좋은토스로 만들어주세요 ( 좋은토스로 다시 업데이트 해주기 전까지 일단은 별3개 유지할게요) 20240425 업데이트 이후 속도가 다시 복구된 기분입니다 별 5개 굿굿굿,2024-04-25 09:56:51,마신임,0
5,오홋 대박 👍 😍,2024-04-17 07:06:59,황공주님,0
5,토스는 사용하시는 편이 좋습니다 전과자 범죄자들 입장에서는 토스 때문에 사기치기 어려워서요,2024-04-18 02:08:04,사백,0
5,헬로 토스 아임 이용자. 잘쓰고 있음. 벗 광고좀 자제해줘. 이벤트고 뭐 접속을 유도하기위해 뭐 키우고 미라클하고 별로얌. 알람을 끌까 고밈중이야,2024-04-17 08:47:26,나기범,0
5,짱~^^,2024-04-17 09:20:33,지소윤,0
5,토스를 시작한지 4년이 넘은것 같은데 벌써 23만원 정도 적립해서 쏠쏠하게 쓰고 있어요 지금은 혜택이 늘어서 월 7-8천원 넘게 적립이 가능하더라구요,2024-04-26 17:36:39,고용호,0
5,점검 언제 끝나나요?,2024-04-17 11:11:17,오지후,0
5,토스페이 들어가면 몇초후에 몇원준다고 하는거 x키 같은거좀 만들어주세요 상품보는데 걸리적거려요,2024-04-18 00:21:41,누가온다,0
5,금융의혁신,2024-04-26 13:22:08,윤달구,0
5,없음.,2024-04-18 06:30:29,오길자,0
5,"금,은 등 귀금속 자산도 무게입력해놓으면 현시세 기준으로 보였으면 좋겠어요.",2024-04-25 12:03:12,sangsu mo,0
5,안녕하세요 토스 쓰는 한 유저인데요 진짜 편하고 좋습니다 이체든 뭐든 다 편리해서 너무 잘 쓰고 있습니다 근데 충전을 할때 10만원이 최대인게 좀 그렇네요 그래서 이 점은 그냥 제한이 없게 해주면 저 좋을것 같아요 다른것 다 좋습니다!,2024-04-26 06:48:31,임주혁,0
5,전체 -> 내 자산 -> 분석 전체보기 -> 토스뱅크!외환금액! 추가 기능이 없음. 확인 다시한번 해주세요,2024-04-26 04:23:14,최진우,0
5,답변 감사드립니다. 좋은 하루 되십시오,2024-04-26 01:38:56,Jae Hyung Park,0
5,토스 처음 켰을때 환급일정알림 이딴거 좀 안뜨도록 설정할수있게 해주세요 혜택알림 기능별알림에 있는거 다 꺼놔도 계속뜨네요,2024-04-26 00:23:25,Jerry,0
5,"편하게 금융자산 조회부터 송금, 그리고 다양한 기능까지.!! 좋습니다.",2024-04-25 23:15:20,이승미,0
5,토스 정말 사용하기 편한거 같습니다.,2024-04-18 14:40:36,insu,0
5,체스카드로 쓰기 너무 좋고 어린이들이 너무 좋아할꺼 같습니다,2024-04-13 14:40:41,이헌영,0
5,편리했어요,2024-04-23 08:26:01,박태선,0
5,토스 너무 잘 사용하고있는뎅 ㅠㅠ 오늘 일주일방문미션 들어가면 잠시 문제가 생겼다고 뜨는데 왜그럴까용 ㅠㅠ,2024-05-04 16:06:57,빛이나는이솔로몬,0
5,편하게 잘 쓰고있어요 다만 주식창에서 일괄매도가 가능해졌으면 좋겠습니다.,2024-04-11 03:06:51,김태경씨,0
5,친구맺기 광고 퀴즈 만보기 고양이 키우기 사이트 구성이 넘 좋아요 지인이 처음에 소개할때 그거 얼마되겠어 했는데 처음부터 할걸 많이 후회하고 있어요 고민하지 말고 시작하세요,2024-04-10 16:41:11,박경수,0
5,굿,2024-05-04 01:35:33,Y S,0
5,하하,2024-05-02 09:43:36,최정헌,0
5,설정에서 토스 새로고침하니까 되더라구요 리뷰 수정한다는걸 까먹었네요ㅎㅎ; 답변 감사합니다,2024-04-10 19:47:44,BERRYDOG,0
5,토스 앱을 열때마다 어린이날 선물이라면서 열쇠 창이 계속 뜨는데 창을 끄려해도 꺼지지도 않고 6~7번은 뒤로가기 눌러야 겨우 사라지는데 막상 열쇠가 없는데도 계속해서 창이 떠서 매우 불편하네요 그런다고 또 열쇠사용하기 누르면 하얀색 창만 뜨는데 진짜 너무 불편하네요 +현재는 문제가 해결되었네요 토스앱을 켤때마다 불쾌했는데 빨리 수정되어서 굉장히 기쁩니다 위에서 이야기 했던 문제를 제외하면 정말 좋은 앱인거 같습니다 다른 앱들과 비교해서 직관적인 화면으로 더욱 눈에 확확 들어오는게 장점인거 같네요,2024-05-03 15:19:10,I정운,0
5,너무너무 편리하고 좋습니다,2024-05-05 08:50:56,김신우,0
5,송금 수수료 무료 최고,2024-04-10 08:59:11,빈이,0
5,너무잘사용하고있는데 요즘들어 만보기가 조금 불편합니다. 분명히 폰을 들고 걸었는데 걸음수가측정이안되서 0이거나 더 적게 잡혀있어요~업데이트하셨던데 그런부분을 고쳐주셨으면좋겠습니다,2024-04-11 00:25:36,아힁이,0
5,항상 빠른 고객응대와 친절한 상담 감사합니다,2024-05-03 11:20:00,Mogus A,0
5,새로고침을 하면은 몇분 후에나서 되네요 바로바로 안됩니다.,2024-05-05 07:47:12,정민지,0
5,감사합니다.,2024-05-04 17:48:54,백철,0
5,이벤트도 많이해서 지금까지 8000원 벌었고요 요즘 저 같은 아이들이 쓰기에 넘 좋아요 ㅎㅎ 카드 디자인도 짱짱!!,2024-05-05 07:24:45,GO P,0
5,좋아요 정말 좋아요. 송금시 사기꾼알림 기능이 있어서 사기꾼이 싫어하는 은행입니다.,2024-05-02 22:20:53,임철웅,0
5,편리하게 잘 사용하고 있습니다 다만 라이브쇼핑 포인트는 1~3원 랜덤이라고 하지말고 그냥 1원이라고 하시는게 나을거 같아요. 어차피 1원만 나오는데.. 괜히 욕먹으실거 같아요 ㅠ,2024-04-11 01:14:50,hibiscus 31,2
5,굳,2024-05-05 06:32:42,주주희,0
5,토스연결이안되요,2024-05-04 21:16:30,김지웅,0
5,아이스크림 업뎃 해도 안보임 다른사람은 있던디 순차업뎃 인감유,2024-05-03 03:28:15,김상을,0
5,굿,2024-05-05 01:48:42,유은성,0
5,호ㅜ고우ㅜ루루어러어어투터퉈터러러ㅓ러처ㅏ처차차ㅏ차차러러ㅏ라러ㅏ처차차ㅏ라타차ㅏ차,2024-04-11 10:44:26,정임순,0
5,양호,2024-04-12 01:59:56,ilseung shin,0
5,일단 편리하고 언제어디서 든지 결제 가능하고 아직까진 무료 사랑합니다,2024-04-10 04:56:47,조기현,0
5,ㆍ ㆍ 때문에 ㆍ 나 ᆢ 나 ㅏ 내가 휴일 ㆍ ㆍ 때문에 너 못,2024-04-13 03:59:18,김대중,0
5,너무 좋습니다,2024-04-12 14:27:46,성진윤,0
5,👍,2024-04-10 12:01:09,두콩이,0
5,교통카드 환불 어떻게 해요?,2024-04-13 01:10:55,이지훈,0
5,토스 홈화면에 토스포인트가 나왔었는데 없어졌어요. 1)자산목록편집가서 해봤지만 안됩니다. 다른 것들은 되는데 포인트만 보기에 놔도 안나와요. 2) 앱 지우고 새로 깔아봤지만 안됩니다. 그리고 현재 폰을 바꿨는데 자급제라 전부 새로 했는데도 안되네요. 포인트 오르는거 쳐다보는게 낙인데 ㅠ,2024-05-06 01:48:22,Google 사용자,0
5,걷기운동으로 건강 잘챙기고 있어요,2024-04-10 00:02:41,김광식,1
5,와넘좋다,2024-05-04 11:42:11,박세현,0
5,좋아요,2024-05-01 06:37:50,방행복,0
5,다 좋긴좋은데 초등학생들은 가상계좌를 쓰는데 토스뱅크 계좌 만든학생들은 토스뱅크 계좌가 밑에있고 가상계좌가 위에있는데 토스뱅크 계좌 만든 학생들은 가상계좌가 밑에있고 토스뱅크 계좌가 위에 있었으면 좋겠습니다. 화면 편집 기능이 있으면 좋겠네요 그리고 초등학생들은 이벤트 알림을 받는데 그것도 엄청불편하네요 토스유스카드도 결제만돼고ATM에는 사용못하게 돼었있네요 토스뱅크만든 초등학생들은 가상계좌가 없어지면좋겠네요. 불편한게 많지만 별5개 남김니다. 다른사람들은 뭐 편하겠지만 제가 불편하네요.,2024-05-04 05:16:34,민범기,0
5,"'혹시 아직 ○○계좌를 연결하지 않았나요?' 이 문구가 송금 뒤에 계속 뜹니다. 안 뜨게 할 수는 없나요...저는 마이데이터, 자산 연결을 원치 않아요. 토스에서 잔액 확인 굳이 안해도 되고요...그 외에는 정말 잘 쓰고 있습니다.",2024-05-05 14:49:53,미르,0
5,5만원입금,2024-05-01 11:01:21,잠비노중랑구에 사는,0
5,모임통장 검색해서 누르면 잘못된 접근입니다. 라고 뜨는데 메모할려고 일일이 찾아가야되는게 불편합니다. 이전 버전에서는 됐었는데 이번 버전에서 뭔가 오류가 났나보네요,2024-04-12 08:20:07,론론지,0
5,고양이 키우기 영구 컨텐츠 인가요? 걍 앱테크로만 쓰다보니 뭔가 혜택이 부족하다라고 느꼈는데 이런거 생기니까 재밌네요,2024-05-01 11:30:52,moon CRYst,4
5,"다 좋은데 한가지 아쉬운점이 있습니다. 현재 주식 조건주문시 보유하지 않은 종목에 대해서는 매수조건주문만 가능한데, 매수조건주문후 바로 매도조건주문도 가능하게 해주세요. 바쁜 직장인으로서 이 점이 토스로 주식함에 있어 치명적으로 불편합니다. 이 기능만 추가되면 별 10개도 가능합니다.수고하십시오.",2024-05-01 12:10:53,Sung Hoon Chang,17
5,다 좋은데 아이돌 노래 만들기가 자꾸 '잠시만 기다려주세요'하고 안들어가져요ㅠㅠㅠ,2024-04-10 04:43:17,허승범,0
5,최고!!빠빠레이이 붐붐,2024-04-12 06:11:23,미미프름,0
5,렉은 모르겠고 내 금융의 중심에 있는 앱 없으면 불편해... 의존도가 너무 높아진게 단점임,2024-05-01 23:48:33,김현성,0
5,좋아요,2024-05-05 04:42:46,전승욱,0
4,네 ㅖㅐㆍㅇㆍㆍ2,2024-04-26 02:54:46,박근봉,0
4,포인트가 계속 줄어들어서 좀 아쉬워요,2024-04-18 12:55:11,녹뚱이,3
4,"고정비(매달 나가는 돈) 체크에 휴일 적용이 안되서 예상일자 판단이 틀리고, 자체판단 전 실적은 반영이 안되서 확인 메시지가 계속오네요.. 수정 부탁드립니다",2024-04-18 13:42:03,WanKyu Lee (땡큐),0
4,"치킨을 삿는데 치킨은오지하고 사은품 당면만두만 온적있어요. 치킨은 왜 안주냐고 항의 했더니 만두가 본품이라고,그래서 그냥포기했어요.",2024-04-13 04:16:18,강근모,0
4,토스주식 실시간 차트에 거래대금 상위종목이 추가 되었으면 좋겠습니다,2024-05-05 05:51:22,a,0
4,요즘들어 카뱅에서 쓴거는 소비내역에 반영 되지 않네요 토스가 익숙해 져있는데 이리 뒤죽 박죽 되면 아름답지 않습니다. 원인 밝혀야 합니다 내가 문제인지 토스가 문제인지 카뱅이랑 싸워서 그런지 Re분명히 카뱅이 잘되다가 안된다고 했는데 자산연결 여부를 확인 하라뇨?,2024-04-18 21:58:19,jn park,1
4,백그라운드 메모리 사용 1기가는 지나치게 높다고 생각됩니다,2024-04-23 08:50:13,kc l,0
4,토스를 지웠다 깔았을때 계좌가 없거든요? 그래서 계좌 없을때 하는 인증 방식을 사용해서 대충 5정도 본인이 맞는지 획인 한다고 했는데 10분이 넘게 거리는데 어떻게 하죠?,2024-05-05 16:48:16,정래원,0
4,앱 업데이트도 자주해주고 새로운 이벤트도 먾이 내줘서 좋게 잘 사용하고 있습니다. 하지만 점점 앱이 렉도 걸리고 느려지고 무거워지는게 느껴집니다. 쓸데없는 애니메이션 같은건 최소화 해주고 앱 최적화에 힘써줬으면 좋겠습니다.,2024-04-22 07:42:58,이은수,7
4,잘사용하고 있습니다 좋은정보 많이 부탁합니다,2024-04-22 06:01:02,김태수,0
4,근데 진짜 점검 언제까지 하죠?? 아니 뭔 맨날 하루종일 점검이냐고요..,2024-04-21 05:25:22,응아니야,0
4,가끔 결제 안도ㅑ서 개빡쳐요,2024-04-24 05:15:26,세지,0
4,아이 교통카드 결재에 대해 부모에게도 알려 주세요 아이가 후불교통카드를 쓰고 부모가 놓치지 않게 알려 주면 얼마나 좋을까요? 그게 안된다면 아이 교통카드가 부모에게 청구 되어도 됩니다 다른 기능은 체크카드처럼 되지만 교통카드만 신용카드처럼 후불로 하면서 알려 주지 않아 엄청 불편합니다,2024-05-05 11:33:13,김광후,0
4,진짜 다 편하고 좋은데요 어느 날 이체하려고 들어갔는데 갑자기 비밀번호 다 틀렸다면서 계정이 잠겼어요 ㅠ 본인 확인도 학생증으로 제출했는데 확인 문자됴 안오고... 어쩜 좋나요? ㅠㅠ,2024-04-21 00:37:18,은,0
4,좋습니다.,2024-04-10 04:59:13,이경수,0
4,"토스 회원으로 구체적으로 건의합니다. 알림에서 최근받은알림설정은 많이 줄여주시면 좋겠어요. 카테고리로 고정되어있는 계좌는 자동이체나 나가는돈과 토스공지 변경 알림이 제일 중요한 알림인데 괜찮고, 혜택,토스페이.주식은 선택할 수있게 하면 좋겠는데 거기서 고정으로 안해도 되는 최근받은알림설정 알림을보면 고양이 선물알림 이라고 하면서 출석알림은 안해도 될거같고,숨은환급금미션 국세청에서 이미 안떼고 받을 수 있는데 여기서는 세이브잇으로 이동해서 삼쩜삼같이 떼고주는데 떼는곳을 안해도되는데 있는게 부담가고,알림도 꺼도 자꾸뜨고,(광고)알림은 안뜨게 해주시면 좋겠고, 써보시면서 누구나 안쓸법한 알림은 투표방법을 해서라도 줄여주세요.",2024-05-05 10:12:12,신비,1
4,토스 앱에 버그있어서 안켜져요.,2024-04-10 07:11:55,박규영,0
4,방문적립에서 에러나네요 다른적립메뉴는 잘되는데,2024-05-04 16:19:56,부요,0
4,편안게 잘사용하고 있는데요~ 몇일 전에 부터 라이브쇼핑 에 깜짝 미션 있는데요 적립이 안되요! ㅇ아니면 보려고 눌리면 사라지고 보다가 영상지원 중단되고 사라져요!!!!! 저만 이래요?!,2024-04-19 14:06:02,박미나,0
4,아니 우리학교비밀편지 원래는 옛날 결과를 돌려볼수가 없었잖아요.. 그래서 한번 해봤는데 업데이트 때문에 옛날 결과 다시 볼 수 있어져서 쫌 뭔가 곤란해요ㅜㅜ 정 안되면 그거 보냈었던거 지우는 기능이라도 만들어주세요ㅈㅂ,2024-04-25 09:10:25,공채은,0
4,맨날...지갑 잃어버리는데...카드에 추적기능 넣어주세요...,2024-04-25 09:25:17,bi1 luck,0
4,보험료 자유납입으로 해서 줄여서 내고있는 상황인데 매달 나가는 돈에 적용이 안되고 있는것 같습니다.,2024-04-25 05:44:53,감사현우,3
4,"몇달 전부터 하나카드 제외 현대,롯데 카드가 결제예정일에 나오지가 않는데 왜그런가요 사용내역은 다나오지만 결제예정일엔 없네요",2024-04-22 04:02:20,DJ Kim,0
4,좋아요 😀,2024-04-28 12:50:39,윤광원,0
4,어느순간부터 포인트 금액이 홈화면에 보이지 않는데 오류인지 뭔지 모르겠어요. 분명히 금액 표시로 해놨는데도요. 빨리 수정해주셨으면 좋겠네요,2024-04-11 10:51:32,길한길,0
4,진짜 엄청 좋게 쓰고있는 유저입니다 제가 마지막 별점을 안 드린 이유는.. 돈 같이 모으기 그게 사라져서 입니다 제가 그것을 사용하려는 이유가 뭐냐하면 족구를 제가 배우고 있는데 안내는 사람들이 있으면 제가 그때 그때 내역을 까서 보여드려야하는데 그것은 너무 불편해서 그 돈 같이 모으기 다시 부활시켜주시면 안될까요..?ㅠㅠ,2024-04-29 02:23:57,김형진,0
4,좋은데 버스카드 충천이 안 되서 답답해 죽을 거 같음,2024-04-28 22:55:50,현서,0
4,토스 업데이트를 하고 나니 원래 송금하기가 있던 곳에 다른게 있고.. 아이한테 용돈보내기? 그것도 사라졌는지 안보이네요... 엄마께서 용돈 보내주려다가 안보여서 보내주질 못하겠다고 어렵다고 하시구요🥺🥺,2024-04-29 10:28:56,만타,0
4,수수료 1300원이나 내야함 (700원정도면 상관없어요),2024-04-11 11:34:08,최세영,2
4,토스앱 잘 쓰고있습니다. 한가지 건의 드리고싶은사항이 있어서 글 올립니다. 은행어플이라고 하기엔 너무 많은광고와 포인트적립으로인해 어플이 초창기에비해서 너무 무거워진건사실입니다. 그래서 혹시 은행업무만 활용할수있는 라이트버전이 생겼으면 하는 바램입니다. 광고.포인트적립.쇼핑을 뺀 토스라이트버전 생각없으신가요.. 그럼 수고하세요.,2024-04-12 06:50:54,구휘,6
4,토스증권관련 거래 수수료 납부정조 조히기능 필요해요,2024-04-28 09:15:12,프리헌터,0
4,토스 잘 사용하고 있는데 내 매출 장부에 내일 입금될 금액으로 어제 알림이 떴는데 오늘 근로자의날이라 그 금액이 입금되지않고 아침에 내일 2일 날짜의 금액이 입금된다는 알림만 뜨고 오늘 입금될 금액은 그럼 언제 들어오나요,2024-05-01 05:53:37,김지수,0
4,토스를 잘쓰고있거든요?? 근데 한가지 아쉬운점은 fps게임에 현질을 하려고 하는데 계속 마지막에 부모님한테 연락간다고 뜨는데 연락안가게 하는방법 없나요?? 제발 알려주세요..,2024-04-28 07:37:34,박준혁,0
4,"안녕하세요. 토스 체크카드 집중 캐시백을 사용하고 있습니다. 편의점의 경우, 1만원 미만일 때 100원 캐시백을 제대로 받고 있는데, 지하철의 경우, 1만원 미만일 때 100원 캐시백을 못 받고 있습니다. 편의점은 결제하자마자 캐시백을 받고 있는데, 지하철은 하차한 지 4시간이 지났는데도 캐시백이 안 들어오고 있습니다. 왜 이런건가요? (당연히 토스 체크카드 찍고 지하철 승하차하였습니다.)",2024-05-02 03:46:35,사이다러버,0
4,잘 사용하고 있는데 속도가 점점 느려지고 용량차지가 많아졌어요ㅡㅠ,2024-04-27 15:13:37,이유진,0
4,아니 잘 쓰고 있는데 좋은데 토스로 결제 하는데 지문인식 안되서 비번 치는데 5번인가? 헷갈려서 실패하고 본인인증 다시 하라는데 본인 인증 확인하는데 5분 정도 소요 된다더니 5분 지나고도 본인인증 확인 알람 안뜨고 오늘 안에 결제해야하는데 본인인증 이거 좀 소요시간 줄어주시든가 아니면 비전 횟수 좀 늘랴주세요;; 제 잘못이 있긴한데 그거 실패 했다고 본인 인증을 다시 하라뇨 5분이면 된다면서요..오늘 안에 결제해야한다고요...,2024-04-30 14:08:25,윤청별,0
4,"매일,매일 이자도 주고 참 좋아요",2024-04-29 11:01:22,전기화,0
4,혹시 토스카드 비번 4자리를 까먹었는데 어떻게 찾아요 ㅠㅠ,2024-04-27 10:54:21,임승민,0
4,토스 수입 지출 탭에서 +버튼 누르고 현금 지출 입력했는데 저장해도 내역이 남아있지 않네요,2024-05-02 01:12:27,sh h,0
4,통장에 44.600원이 남아야되는데 876원밖에 없는데 오류인가요?,2024-04-16 06:22:04,이호준,3
4,증권을 편하게 접해서 좋아요 그런데 지인이랑 앱 비교하다가 저는 미국주식 전망치만 나오고 국내 주식 애널리스트 전망치가 안나오더라고요 지인은 국내 주식 전망치도 나오는데 구글링해도 결과가 안나와요,2024-04-26 16:42:31,박준수,0
4,"토스 앱 잘 써먹고 있습니다! 돈을 조금씩 모으는 재미가 있네요 그런데 한가지 걸리는 게 있다면... 만보기로 얻는 보상인데요, 10걸음을 채우든 3990걸음을 채우든 받는 보상이 똑같으면 의미가 없는 것 같다고 생각합니다",2024-04-10 15:04:30,블루드럼,0
4,불편한점 1. 요즘 자꾸 이것저것 동의하라고 뜸 2. 주식 탭 에서는 해외주식 달러/원 수익률이 같은데 투자모아보기에서는 해외주식 달러/원 수익률이 같음.,2024-04-17 12:33:54,대포의컨텐츠,2
4,토스 라이브 방송 업데이트 전으로 바꿔주세요 제시간에 딱 맞추어 들어가도 랜덤이니 할맛이 안남니다. 늦게 들어가서 랜덤받는거야 어쩔수없지만 제시간에 들어갔는데도 랜덤인건 아닌거 같아요,2024-04-10 13:12:08,이한주,2
3,"쓰기 편하고 좋은데 토스 주식 수수료가 너무 높고, 보유주식 캡쳐할때 삼성 갤럭시 시리즈에서 지원하는 스크롤 캡쳐 기능 안먹히는게 너무 거슬림. 수수료는 넘어가더라도 보유주식 창에서 스크롤 캡쳐 하게 해주거나 한방에 다 찍어서 이미지 파일로 만들어주는 앱 자체 기능 추가해주면 좋겠음",2024-04-12 23:15:27,나유빈,7
3,간편하게 만든건 좋은데 매우자주 토스페이랑 주식창만 안들어가지는 경우가 많음. 토스주식으로 다른증권사에서 옮겨놨는데 안들어가지면 볼수도없고 사용도 불편하니 괜히 옮긴거같음 ㅜㅜ 수수료도 냈는데 개선좀 부탁드려요,2024-04-12 08:42:08,cho cho,0
