score,리뷰내용,작성시간,사용자ID,리뷰추천수
5,사용하기 편해요,2023-03-30 04:01:47,김선희,0
5,갤럭시폴드3 유저인데 왜 접속하면 초기화면 오른쪽에 관심종목 목록이 계속 떠서 안 없어지는건가요?? 차트가 가려져서 볼수가 없습니다,2023-03-31 11:37:04,윤우상,0
5,앱 자체 개편되서 너무 좋아요 꽉막혀있는 기업같지가 않아요 홈화면 편집 순서가 교체가 되질 않아요 인베스팅처럼 원자재 시세등 실시간으로 종줬으면 좋겠내요 매번 변화해주세요 정말 좋은앱이에요 리뷰답글도 복사붙여넣기 답변이 아니란점이 좋내요,2023-04-03 01:25:02,호박감자,1
5,인터페이스도 깔끔하고 해외 거래도 편하고 미래에셋이 수수료도 저렴하고 이벤트도 많이 해서 좋은 듯,2023-04-04 12:31:00,백승민,0
5,초보자도 사용하기 좋습니다,2023-04-05 00:47:23,김창화,0
5,좋습니다,2023-04-06 01:55:02,옥성용,0
5,주린이한테 엄청 유용합니다,2023-04-07 07:20:00,지영옥,0
5,좋은정보로 쉽게 확인되어 감사합니다,2023-04-07 07:55:17,윤동길,0
5,수익금과 총자산을쉽게볼수있어서너무좋아요^^,2023-04-10 11:16:15,용사모,0
5,매우잘된 프로그램입니다 저의같은시니어에게 딱좋고 알기쉽게해 주셔서 정말고맙슴나다,2023-04-12 00:14:31,황광수,0
5,좋아요,2023-05-11 14:35:26,김hyunchul,0
5,쓰기편해요,2023-05-12 13:53:46,김규만,0
5,좋아요~,2023-05-14 07:46:20,우왕굿잡맨,0
5,한눈에 쉽게 볼수있는것 같아 좋아요,2023-06-15 08:10:15,홍기표,0
5,비상장주식도 주식잔고에 같이 표시해주셨으면 좋겠어요,2023-06-19 00:13:10,seonyong Moon,0
5,주린이에서 사춘기로 인도합니다!.,2023-06-20 05:22:24,유희진,0
5,"안녕하세요. 불편사항 하나 남깁니다. 주식계좌와 CMA계좌가 있는데, ,CMA계좌는 주식이 거래가능 상품으로 되어있지 않는데요 주식 매매창에 들어가면 자꾸 CMA계좌가 기본으로 선택되어있습니다. 매수주문 넣어도 당연히 안들어가구요. 매수매도 하는데 너무 불편합니다. 약정이 되어있지 않은 상품에 대해서는 계좌선택에서 제외될 수 있게 해주세요. 감사합니다.",2023-06-23 02:39:40,유탱,0
5,좋아요,2023-06-27 10:33:28,이준용TV,0
5,차트에 480일선 설정 해놨는데 이게 차트를 뒤로 한참 갔다가 다시 봐야 보여요 이거 빨리 제발 수정 점 해주세요,2023-06-29 01:18:28,유하,1
5,안녕하세요. 오랫동안 잘 사용하고 있습니다. 예전엔 계좌를 숨기는 기능이 있었는데 지금은 그 기능이 없어졌나요? 4자리 비번 입력하고 계좌를 등록해서 볼수 있고 또 비번 4자리를 입력해서 안보이게 할수 있었거든요 인터넷 검색해도 못찾겠습니다. 그 기능이 어디 있는지 확인부탁드립니다.,2023-07-03 09:11:08,이재윤,1
5,좋아요,2023-07-06 04:22:24,상따매매,0
5,"<6월 15일> 지금 문제 있어요~!!! 나는 와이파이 안써요, 무제한이라구요~!!! 근데 이앱은 와이파이만 찾네요 그럼 앱에서 설정 할 수 있게 해주셔야죠~!!! 왜? 자꾸 기기에서 바꾸라고 하시나요?기기에서 와이파이 사용을 허용해야 앱에 접속할 수 있다면 그거 큰 문제 아닌가요? 해킹하려고 하시나? <7월 7일> 아직도 와이파이만 찾네요 와이파이 끄면 네트워크를 못찾나요? 여전히 와이파이 있는데서만 연결이 됩니다. 재접속, 프로그램 종료 버튼이 무슨소용 있습니까? 와이파이만 찾는데 ... <7월10일> 주말동안 원인을 찾았습니다. 제폰에 설치된 폰가디언이란 어플이 미래에셋증권어플을 개인어플로 인식 개인어플로 인식된 어플들은 모두 와이파이만 사용할수 있더라구요 폰가디언 삭제 후 정상실행 확인. 오해해서 죄송합니다.",2023-07-10 01:00:53,SangHui Jeong,12
5,"언제부터인지 모르지만, 업데이트가 너무 잘 됐네요. 특히 개인 수익을 배당, 연금, 주식으로 세부적으로 보여주고 차트도 그려주는건 정말 마음에 듭니다. 빅데이터가 많을테니, 의미 있는 데이터들을 더 보여주면 재미도 있을 것 같습니다. 한가지 아쉬운건, 앱 종료 후 재 실행시 기본 화면이 해외 투자 탭인건 불편합니다. 마지막에 사용하던 탭으로 선택이 되게 하는게 좋을거 같네요.",2023-07-13 09:08:17,이장원,20
5,많은 도움이 되고있습니다,2023-07-15 03:47:23,명휘조,0
5,फहहत,2023-08-11 07:28:22,chusil baek,0
5,"혹시 매매내역 (매수,매도 표시) 일봉에서는 잘 나오는데 왜 5분봉으로 하면 매수 매도 시점이 차트에 안나타나는걸까요?? 저번에는 나왔던것같은데 갑자기 분봉차트에는 적용이 안되는것같네요 원인이 뭘까요?",2023-08-12 08:33:43,김대영,0
5,고맙습니다.,2023-08-18 19:36:51,강훈식,0
5,좋아요,2023-08-21 21:33:23,김정산,0
5,프로그램 굿,2023-09-05 11:21:35,ㄴㄴ,0
5,베리굿,2023-09-13 05:53:34,최정동,0
5,투자지표 중복설정해서 수치만 같이써서 쓰고싶어요,2023-09-15 01:59:57,이정원,0
5,열심히 공부하며 배워나가고 싶습니다. 이제 시작하면서 제 능력범위를 확장시켜나가고 싶습니다.,2023-09-16 12:23:46,조정우,2
5,ㆍ시ㅣㅐ가,2023-09-17 04:32:20,Yongsang Shin,0
5,편리함,2023-09-21 09:46:51,박형선,0
5,좋아요,2023-09-22 23:48:16,김상은,0
5,굿 ㄴ,2023-09-30 03:42:24,mujeong park,0
5,좋아요,2023-10-24 10:01:02,김유경,0
5,차트에 매매내역 표시 기능 대박입니다! 근데 분봉상 매매내역 기간도 당일이 아닌 몇주 몇달 수준으로 업데이트 가능할까요 개발자분들?👍,2023-10-25 03:53:40,GZA SSH,0
5,키움보다 직관적인듯,2023-11-03 06:28:38,전재윤,0
5,어플 좋아요 감사합니다.,2023-06-16 04:18:15,김찬호,0
5,사용이 편해요,2023-06-12 08:36:42,정성헌,0
5,언제돈지 편하게 볼수있어서 좋아요,2023-05-15 03:48:07,최중재,0
5,편리하고 좋아요. 근데 위젯에서 주간야간 시간에 따라 배경투명도 및 색상이 자동으로 바뀌던데 상시 야간모드로 쓸수있는 방법은 없나요?? 어플실행시에는 다크모드지만 위젯은 그대로입니다 별도로 설정가능할까요,2023-06-12 06:58:32,teo L,8
5,소숫점 투자포함 매일 자동투자 기능좀..ㅎㅎ,2023-05-15 07:34:34,김chic,0
5,좋아요,2023-05-16 08:37:31,윤창선,0
5,참 좋은상품인것같아요 딱 시민들에게필요한상품이여서 넘 편하고 유용한것같아요 앞으로도 더욱 좋은삼품들많이만드시길 기원합니다,2023-05-17 02:54:40,이재국,0
5,정말 잘 만들었어요. 특히 주문후 정정하는게 너무쉽게 해서 대만족입니다. 나이드신분들이 실행하기 쉬워요.,2023-05-17 23:39:50,Allen Suni,0
5,ok,2023-05-18 01:33:08,김지수,0
5,가자,2023-05-18 04:53:40,최정환,0
5,늘감사 합니다^^,2023-05-22 06:47:46,석영길,0
5,자세한 정보와 좋은정보 알람이 좋았습니다,2023-05-23 01:44:59,이세현,0
5,인생HTS,2023-05-23 01:46:28,천제철,0
5,감사합니다,2023-05-24 04:18:00,김영희,0
5,좋아요~~^^,2023-05-24 05:49:26,Kim디오니,0
5,좋아요,2023-05-29 15:45:21,정해근,0
5,굳,2023-05-30 11:57:34,Google 사용자,0
5,증권투자의 길잡이,2023-05-30 23:59:49,몬스티,0
5,좋아요,2023-05-31 01:24:02,chi jae kim,0
5,미국주식도 매도 금액에 수수료 및 환율이 반영 되었으면 좋겠네요 매수 시점의 환율 확인도 어렵고 매도 당시 환율도 찿아야하고 가능하면 프로그램에 반영되었으면 합니다,2023-05-31 07:32:16,Jm LEE,0
5,키움처럼 변화에 두려워 말고 적극적인 업그레이드 바랍니다. 발전있는 미래에셋증권이 되길...,2023-06-01 04:29:13,TaeSam Jung,0
5,투자하기 좋은 증권사입니다,2023-06-01 10:35:09,김유창,0
5,좋아요,2023-06-04 03:14:20,유기영,0
5,많이 좋아졌네요.. 저는 주식정보로 사용하기에 다른 프로그램보다 가장 편한건 같아요.,2023-06-04 08:08:58,예진,0
5,해외주식도 함께 볼 수 있어서 좋아요,2023-06-05 22:30:55,Hyeongtae Kim,0
5,한눈에 들어오고 사용하기 편해요,2023-06-06 09:47:36,Byeong Moon Jeong,0
5,엠스톡 사용하기 편하고 좋아요~~,2023-06-07 01:03:34,김동현,0
5,좋아요,2023-06-08 05:11:14,이종성,0
5,굿,2023-06-08 14:03:47,master marketing,0
5,Good,2023-03-11 07:21:39,또또,0
5,사용하기 좋아요!,2023-03-09 15:45:44,김승만,0
5,재밌네요.,2023-03-04 08:28:39,조미화,0
5,좋아용,2022-12-06 04:30:01,지성현,0
5,높은 금리등 안전한 투자안내 많이 부탁합니다.,2022-12-07 15:28:26,Steve Lee,1
5,좋아요,2022-12-07 15:38:49,김유미,0
5,편리하고 사용하기 쉬어요,2022-12-07 22:30:47,Song송명옥,0
5,초창기때부터 썼는데 불편함은 없었어요,2022-12-08 14:44:40,n l (mobius),0
5,좋아요 ㅎㅎ 네 감사합니다,2022-12-09 00:29:40,최용국,0
5,보기가 편합니다,2022-12-09 21:36:09,돌쇄,0
5,사용감이 좋고 빨라서 잘 사용하고 있습니다.,2022-12-11 02:25:39,깐깐한아부지,0
5,사용하기 편하고 좋아요,2022-12-12 01:49:27,미러클,0
5,나이스,2022-12-13 05:31:02,이문용,0
5,알기 쉽게 설계되어 있어요,2022-12-13 07:54:14,박찬영,0
5,Good,2022-12-13 14:42:29,이명열,0
5,좋아요.,2022-12-13 22:14:17,쌍떡아범,0
5,굿,2022-12-14 04:06:37,승woo,0
5,좋아요,2022-12-14 05:21:59,이정일,0
5,좋아용,2022-12-14 12:14:15,장한솔,0
5,좋아요,2022-12-14 13:51:05,백승수,0
5,금현물계좌에서 잔고와 수익률을 볼수 있게 해주면 좋겠다.,2022-12-15 03:13:41,백두산,0
5,돈벌어요,2022-12-15 07:44:31,정대성 (달구아빠),0
5,저녁에 화면이 검게보여 불편해요,2022-12-15 12:37:33,김현희,0
5,굿굿굿,2022-12-16 06:04:40,Hsu Wu Liang,0
5,good,2022-12-18 11:40:42,이민호,0
5,아주 좋아요,2022-12-19 06:30:37,LONGZHEN JIN,0
5,다양한 정보 접근성이 좋아요,2022-12-19 14:22:07,양철훈,0
5,"국내주식은 괜찮은데 해외주식 란에서만 차트 봉개수가 100개를 초과하면 팅김 현상이 일어납니다. 저만그런건가요? 아니면 어플의 오류일까요? 다시 설치해보시라는 말씀 말고 다른 방법 없나요? 다시 재설치는 진작에 다 해봤습니다. 국내주식 차트설정도 이상이 있었다면 어플의 오류인가 싶기도 했는데 해외주식 차트설정만 이상하네요. 이동평균선이나 보조지표, 추세선등 다른건 다 괜찮은데 봉개수만 100개가 넘으면 저장도안될뿐더러 팅김현상이 있습니다. 챗봇에서도 해결이 어려워서 리뷰로남아 글을 남겨봅니다. 답변해주신다면 감사드릴게요",2022-12-20 10:39:15,주민정이,1
5,아주좋아요,2022-12-21 07:10:16,김태군,0
5,보안 이 중요 보안강화 부탁드려요,2022-12-07 13:03:06,임대호,0
5,빠른 알림. 정보 좋습니다,2022-12-06 02:25:08,Hae Jeong Kim,0
5,아주 만족하면 이용중입니다.,2022-12-21 23:37:07,김서현,0
5,구버젼은 타사와 비교해서 1등으로 좋았는데...신버젼은 꼴찌입니다. 입금 보류 출금 고려~~~,2022-12-04 08:03:10,담덕,1
5,잘 사용하고 있습니다 메뉴 구성이 편리합니다,2022-11-17 02:32:10,유태욱,0
5,좋아용,2022-11-17 07:21:34,대깨봉망치,0
5,좋아요,2022-11-17 10:07:54,유가이버,0
5,채권매수 선택지가 좀 더 다양했으면,2022-11-17 14:43:25,이재광,0
5,굿 👍,2022-11-19 23:59:57,오지와,0
5,"폴드4, 실행 중 화면이 폰 시스템 설정에 따라 자동으로 꺼지는게 맞나요? 예전 노트20 사용할 때는 폰 시스템 설정에 관계없이 앱 실행 중에는 화면 꺼짐현상이 없었는데요. 앱 설정에 화면꺼짐 방지 기능이 있었나요? 그리고 차트 좀 크게 볼까 싶어 폴드로 넘어왔는데 앱 업데이트 하면서 뉴스피드로 화면을 채운 거 같더라구요. 이건 진짜 개선이 필요하지 싶어요.",2022-11-20 01:47:49,KUYTAE LEE,21
5,편리성이 좋습니다.,2022-11-21 00:59:03,윤혜경,0
5,조씁니다,2022-11-22 09:58:56,김carrotbet,0
5,편리하고 좋아요,2022-11-23 00:38:44,권미숙,0
5,굿,2022-11-23 00:45:28,도철수,0
5,좋아요,2022-11-23 06:43:32,김태훈,0
5,좋아요,2022-11-23 21:15:14,김민조,0
5,편하고 쉽고 보기가 편해요,2022-11-24 02:04:18,노상휴,0
5,사용하기 편리합니다~ 원하는것 찾기도 쉽구요^^,2022-11-24 02:38:11,서인숙,0
5,모든것,2022-11-24 02:45:38,Taeseok Jung,0
5,넘나 유익한 투자 공유 엠스탁 감사욥~♥,2022-11-25 06:39:36,Moonjung Yu,0
5,초보자도 메뉴를 싑게 찾아볼수있어 좋아요,2022-11-25 15:41:20,하명희,0
5,언제나 기대를저버리지않네요,2022-11-26 08:28:04,김영식,0
5,통합앱으로 바뀐뒤 인터페이스가 깔끔하고 전체적으로 보기 좋게 되어 좋습니다.,2022-11-30 08:55:02,노영숙,1
5,보기편하고 이용하기쉽네요,2022-11-30 15:13:30,강신규,0
5,감사합니다,2022-12-01 10:57:19,J보영,0
5,메뉴가 이용하기 쉬움 강추,2022-12-02 00:43:06,한우리에9,0
5,좋아요,2022-12-02 04:31:05,조성호,0
5,16년째 사용중^^,2022-12-02 08:11:34,i love 90's,0
5,편리하고 좋아요,2022-12-03 03:17:20,김동영,0
5,정확한 데이터를 빠르고 쉽게 볼수있어 참 좋습니다,2022-12-21 20:09:52,문화자,0
5,좋아요,2022-12-22 04:56:41,유창경,0
5,조아요,2023-03-03 15:11:37,고일근,0
5,좋은 어플이어서 강력추천합니다.,2023-02-05 13:19:12,이석민,0
5,정말 친절하게 도와주셨습니다. 감사합니다.,2023-02-08 04:31:31,the kim,0
5,정보 확인 감사합니다,2023-02-10 22:18:49,신효주,0
5,미래에셋증권 주식잔액,2023-02-11 01:55:21,김상훈,0
5,오늘 아침에 일어나면 또 하나의,2023-02-11 07:39:49,남김팀장,0
5,이용이 편리함,2023-02-13 00:09:05,지영찬,0
5,한곳에 기능을 묶어놓은 느낌! 깔끔하고 쓰기가 편해졌어요~~~,2023-02-13 02:37:04,승승장구,0
5,사용하기가 편리하네요,2023-02-13 10:46:51,정수영,0
5,업데이트 후 매우 사용하기 직관적이고 편리해짐,2023-02-14 12:36:40,셜록,0
5,좋음,2023-02-14 18:23:54,Jaeman Kim,0
5,너무 깔끔하고 편리하게 나왔네요,2023-02-15 02:43:15,간장이형,0
5,아주 편리하고 좋아요 주식으로 적금 들고 착한 부자 되어보겠습니다 ㅎ,2023-02-15 06:55:53,윤슬,0
5,감사합니다,2023-02-15 10:19:48,김영준,0
5,사용하기편하네요,2023-02-15 12:48:11,김희성,0
5,편하고 좋아요,2023-02-18 10:45:17,박재수,0
5,사용하기 편리합니다.,2023-02-20 07:21:05,김상걸,0
5,사용하기좋아요,2023-02-21 11:44:49,1017 1995,0
5,goooood,2023-02-21 13:47:30,Billy Hong,0
5,보기 편해요,2023-02-23 09:12:41,한효숙,0
5,아주 좋아요...,2023-02-25 01:37:15,임승원 (블루씨이),0
5,좋아요 주린이보호구역 시속 30만원 감사합니다.,2023-02-27 05:17:50,청계구리(청계구리),0
5,사용이 편리하여 매우 만족합니다.,2023-02-27 21:47:25,송윤근,0
5,좋아요,2023-03-02 22:19:44,전지원,0
5,"$! .$$$ $.$ ,$!",2023-03-03 04:44:49,Jongbeak Jung,0
5,유용하게 사용 하고 있습니다!,2023-03-03 06:00:47,이영근,0
5,주목받는콘텐츠 제거해주세요. 뭘 자꾸 추가하려는 것 같은데 화면만 지저분합니다.,2023-03-03 10:18:39,555 555,1
5,휴대폰 인증이 안됩니다 세번이나 시도했는데 왜안되죠? 몇번을 해도 안되고 앱 관리를 안하시는지 빠른점검 부탁드립니다 모든 통신사가 인증이 안되니 미쳐버리겠네요,2023-02-07 11:52:26,최영환,0
5,"기존 m,All에서 볼수 있었던 월, 년별 자산추이(막대그래프형식)를 이번 통합된 M.stock에서도 볼수있게 건의 해주세요. 기왕이면 최소 10년 이상 내자산이 어떻게 변화했나 알수 있으면 더 좋을거 같습니다. 또한 발생수익률과 내부수익률(추가입금액을 포함/제외한 수익률)을 구분해서 볼수 있으면 타 증권사에비해 강점을 가질수 있을꺼라 생각합니다.",2023-02-04 08:53:37,이이삭,1
5,편리하로 좋아요,2022-12-22 07:38:22,김애숙,0
5,자산에 전세보증금이나 부동산 시세를 입력해서 순자산을 파악하게 해주세요. 미래에셋에서 나오는 순자산보다 실제 순자산이 더 큽니다. 자산에 전세금이나 현금 등 추가 기타 금액을 추가하는 칸을 만들어주세요. 지금 자산내역은 딱 금융사에 있는 자산만 뜹니다.,2023-02-03 10:38:51,Uthut Ufghty,0
5,상담사분 너무친절하세요,2022-12-22 07:59:21,김혜지,0
5,편리합니다,2022-12-27 00:17:50,베놈,0
5,초보자도 사용하기 쉽게 아주 좋은 앱입니다,2022-12-29 17:08:11,이영래,1
5,투자자 니즈에 맞게 계속 개선,2022-12-29 23:02:10,Mark Alpha,0
5,한눈으로여러정보볼수있어 좋아요,2023-01-05 02:40:25,이근영,0
5,최고,2023-01-10 13:11:33,정종훈,0
5,질문이요! 제가 중학생인데 유치원때 저금 할려구 통장 만들었는데 비밀번호를 까먹었습니다 근데 이거 중학생인 제가 사용해도 되나요?,2023-01-10 16:48:53,다효니,0
5,토스증권 자산연결은 언제?,2023-01-13 00:40:23,네오아리,0
5,좋아요,2023-01-13 01:26:37,Nark Goung Sung,0
5,미래에셋 엠스탁은 다른 증권사 주식창 보다 훨씬 편리하고 검색도 쉽고 이체 거래도 편해서 너무 좋아요,2023-01-17 14:01:05,이재경,0
5,다른 증권사보다 빠르고 좋네요~,2023-01-18 14:40:24,박정환,0
5,매매가 쉬워요~,2023-01-19 00:44:22,맘준이,0
5,"이번에 업데이트하고 나서는 로그인 해도 5분 정도 다른 거 보거나 화면 꺼두면, 다음에 다시 실행시켜서 재로그인해야 하고 매우 번거롭네요. 개선 부탁 드립니다. (1차 확인) 개발자님.. 답변 주신 부분들은 이미 설정되어 있는데 나타나는 현상입니다. (2차 확인) 개발자님 알려 주신대로 조치하니 괜찮아졌습니다. 업데이트하면서 해당 설정들이 초기화(?) 됐거나, 업데이트하면서 강화된 게 있거나 그런 것 같네요. 별점도 수정했습니다. 감사합니다.",2023-01-19 05:42:34,Jaeha Yang,29
5,"다좋은데 번호인증에 번호 입력란이 안되네요,",2023-01-24 00:17:21,Sw Jo,0
5,좋아요 기능도 많고 알기쉽고 굿,2023-01-24 06:51:43,DOGE_Sori,0
5,언제 어디서나편리한앱,2023-01-25 00:44:06,김동국,0
5,좋아요,2023-01-25 05:50:24,지혜준,0
5,"퇴직연금 메뉴코너에도 다양한 조회기능, 현황조회, 참고정보들을 추가 해주세요",2023-01-26 08:37:57,jc bae,0
5,잘만들었고 사람들 끌어모으기 좋은 이벤트도있네요,2023-01-26 10:12:05,임하윤,0
5,조아요,2023-01-27 03:21:11,김정만,0
5,편함!!,2023-01-30 03:00:43,윤스러브,0
5,굿입니다,2023-01-30 14:50:46,장덕훈,0
5,good,2023-02-01 06:46:43,SooYoung Hwang,0
5,해외주식 배당 지급내역을 간편하게 볼 수 있는 기능이 있었으면 합니다. 각종 입금내역이랑 섞여서 보여지니 배당내역을 확인하는데 불편함이 있습니다. 잡다한 입금내역은 빼버리고 깔끔하게 배당내역만 보여주는 기능이나 메뉴가 따로 있었으면 하네요.,2023-02-02 04:49:16,Smith Park,3
5,무엇보다 차트가 강력해져서 맘에 쏙 듭니다.,2023-02-02 14:31:21,김만경,0
5,10호가창에 뒤에 내가 매수 매도 걸어 놓은 미체결수량을 보이게 해줄수 있으면 좋겠네요,2023-11-04 15:08:55,JOHNNY BRAVO JEONG (쟈니브라보),0
5,미래에셋 인터페이스가 젤 좋다 최고의 금융앱!,2023-05-09 14:55:59,페이커,0
5,etf정보 확인이 편리하게 잘 되어있어요.,2022-11-17 01:36:15,ᄋᄋ,0
5,감사합니다,2024-04-22 07:10:07,박덕규,0
5,빠른 피드백 감사합니다!!,2023-11-29 10:06:31,슈빙,0
5,좋아요,2023-12-16 02:05:18,안드레홍,1
5,"소중한,내자산,,,증식시켜주세요",2024-04-19 00:39:29,오윤경,0
5,매우 좋아졌습니다만 최근 거래실적을 좀더 쉽게 접근 가능해지면 좋겠습니다.,2023-11-27 13:29:39,김상목,0
5,모바일데이터로는 접속이안되고 와이파이연결시에는 접속이 되는데 설정을 어떻게 해아하는건가요..?,2024-04-15 12:27:34,최장환,0
5,국내 레거시 증권사들은 미래에셋의 mts를 보고 많이 배워야할 것 같아요. 미래에셋도 여기서 만족하지 말고 더욱 발전된 모습을 보여주시길 바라요!,2023-12-21 13:45:21,Sanghee Lim,1
5,네좋네요,2023-11-25 09:26:54,양소영,0
5,처음 사용해 보는데 너무 좋아요 앞으로도 계속 사용하겠습니다 감사합니다,2024-03-08 22:35:13,박영수,0
5,미래에셋 앱 잘 사용하고있는데요 차트화면에서 바이셀도 자신이 설정해서 즉각적으로 볼 수 있게해주시면 좋을 것 같아요 그리고 어느 순간 홈화면 실시간 종목순위 상승률이나 하락률 순위로 들어가서 종목들 볼 때 기본 설정이 대비랑 거래량으로 표시가 되어있더라고요 저같은 경우는 상승률이나 하락률 몇 프로인지 등락률로 보고 거래대금 몇백에서 몇천터졌는지 즉각적으로 판단해야하는데 설정에 이걸 조정하는게 없어서 매번 대비아이콘 클릭해서 등락률로 바꾸고 거래대금으로 바꾸는건 없어서 거래량x주가 이렇게 둘이 곱해서 거래대금 얼마 터졌는지 생각해야해서 이만저만 불편한데 이것도 개선해주시먄 감사합니다,2024-02-18 14:38:24,후아픕픕,4
5,조아효,2024-01-31 08:27:34,gyo-soo Lee,0
5,"펀드 수익률 추이 그래프에서 1개월 그래프 문제가 있어 수정 요청했는데 수정되었지만, 이번에는 3개월 그래프가 문제 있습니다. 관련 사항은 이전에 App뿐 아니라 카이로스에서도 같은 상황이었습니다 확인부탁 드립니다",2024-03-15 00:49:52,Kiyoung SON,3
5,직관적이고 한눈에 볼수있어 좋습니다. 배당플래너 항목에서 브로드컴 (AVGO)배당 지급일이 1.4.7.10월로 잘못표기 되어있어요. 3.6.9.12월 입니다.,2024-01-01 15:16:45,봉봉초,1
5,Ecvßss..deer.v .&..k... Just ........&...&&....k..&.y,2023-11-11 05:23:37,jin kyu Lee,0
5,황지원 소파아공주님,2024-01-31 01:40:33,황정선,0
5,안녕하세요 의견 내려 댓글답니다 종목순위 조회시 1. 거래량 등을 최소 몇주이상 설정기능이 있으면 좋겠습니다 2. 시간외단일가 순위조회시 화면이 단일가화면으로 바로 넘어가면 좋겠습니다 항상 애용하고있습니다. 감사합니다.,2024-02-21 01:09:30,B비타민,2
